0,1,2,3,4,5,6
-1.183955592671145,0.9657834738996477,-1.6075328393896537,-0.6158167531224181,4.489443110251243,2.572063430136024,0.4424702265568384
-1.4760055781105097,0.5125141178245674,-1.8404467137018163,-0.22923875462556834,4.1627434454665835,2.319157818314343,-0.34645795615082736
-1.4854333906066834,0.2858794397870271,-1.7759364455394702,-0.859148481975753,2.269974748036859,1.6920236402192421,-0.501798621695899
-1.6063854103552708,-0.08163625432790293,-1.8955951771167565,-1.5764354574962074,1.1282987101692297,1.3195699155689318,-1.295564122848552
-1.567168476044589,-0.29806216308447286,-1.7865946080220012,-0.5067509675267879,0.5315019969405091,1.3928768804852587,-1.1372279630362916
-1.4772948083007302,-0.6962041650423137,-1.5932099115447713,-0.3873687268699067,-0.055085351763690456,2.0531635261448598,-1.461975973286542
-1.3248049666273654,-0.6472020724936564,-1.4188056691216981,-0.6447276655833961,-0.1912313167201399,2.2759030433548153,-1.2639899940862964
-1.261038137423942,-0.5981999799449991,-1.3680825063398951,0.4395792967009371,0.0736792690223172,2.54694020524691,-0.9489368605521484
-1.457956996188938,-0.7104964420356721,-1.6542147465049424,-0.00962330976111225,0.23690247363759856,2.171119044798257,-1.4345914885331241
-1.393675942790003,-0.34093899406454803,-1.6916049634018562,-0.028553940561548634,1.0516836288976201,2.0605300508279507,-0.9477629506366289
-1.3799991985179527,0.06128651560568098,-1.7762263574568595,0.6235903383361614,2.1316761108705884,2.0463043949246185,-0.481639754870767
-1.1776665398912338,0.6268523337714345,-1.6998802931807844,-1.0872667585231133,3.0406050183660347,1.84307985159399,-0.049114670480125154
-1.1868484241416613,0.7248565188687491,-1.64472381428294,-0.7004360946677679,3.173004911584804,1.9719391522143472,-0.06101568824435924
-1.467873461468999,0.3655078401785953,-1.8514818412732126,-0.9351322354633965,3.1622309982209433,1.855563801773825,-0.8397429985826816
-1.4309827101270287,0.2613783935126984,-1.745440800723511,-1.599177480992579,1.8047231905318324,1.4952005384954257,-0.8021576414599192
-1.574411010457525,-0.375648809619847,-1.8575817773703975,-1.221402086637862,0.9818906191144889,1.324799174726875,-1.4396109654132774
-1.48651583603319,-0.5451143796839536,-1.6969755184832374,-1.3715067219022141,0.08098674698948047,1.5674098767370162,-1.4567540981450926
-1.5244003192255728,-0.890170781380749,-1.6602884018724644,-0.5021772962916651,-0.23266498060182483,1.685980480527011,-1.7251746722765218
-1.2777967901645413,-0.7370392421661949,-1.3557668704638555,-0.44595497156289976,-0.30130778807676684,2.1921023532292607,-1.3071413033947124
-1.27234879800527,-0.745206257590971,-1.4134155501177563,-0.2667295831161081,-0.28489366247687875,2.1139679019378192,-1.2578775665951414
-1.5473243616324592,-0.6900789034737316,-1.7157634613051258,-0.5621296469060065,0.25449318233256035,1.9183294086252283,-1.6641313566694962
-1.4285784149419405,-0.3450225017769361,-1.7195562928586225,-0.17023496972151003,1.0203485302355395,1.8864506022021683,-1.0233587012308756
-1.5049094281394033,-0.09797028517745537,-1.7492300155347216,-0.45921990288386755,1.586163647346438,2.2166456998751176,-0.9395658210541207
-1.3329822846707469,0.4675955329882981,-1.6104509499516149,-1.2385640599288348,3.1628483086340533,2.443023953061512,-0.14614439694567166
-1.2012035971863817,0.7616080882802421,-1.5460190212650433,-0.47917618374124277,2.6105401544083087,2.4445979082932094,0.12820644624174768
-1.4414925020558758,0.13070614671627886,-1.787238695362576,-1.693134734642971,2.637944515824515,2.053884231961479,-0.975248634520695
-1.3555871795507626,0.05720300789329287,-1.6697823922665163,-1.706117023359524,1.5711635319235884,1.531534052422935,-0.7803795885444155
-1.5511918774554343,-0.6124922569383574,-1.799165859602863,-2.0757600191416756,1.1122222586414696,1.3884263149682603,-1.5025163450242327
-1.6024072792460162,-1.110680197849707,-1.7009105480548832,-2.277920141951485,0.03403949864881694,1.3019954628107897,-1.9412955356889372
-1.485151289589594,-1.261769983208067,-1.5726365687807888,-1.8211932467627374,-0.19252397527750817,1.6586620022884242,-2.000557746596553
-1.330498595786238,-1.1474317672612,-1.372395492462576,-1.0854295815943973,-0.4575189795379973,1.7995827703685299,-1.7270367362804526
-1.240496721488876,-1.033093551314333,-1.332256816749011,-1.4526808213982567,-0.3084780859521277,2.126567827766305,-1.596854174614536
-1.5332849576593146,-1.0310517974581388,-1.6742423661471304,-1.0845216992892979,0.13263505155306318,1.3891014589229096,-1.932491211322539
-1.4878915080795667,-0.6757866264803731,-1.6777764958952446,-0.512973387287682,0.4217315427117486,1.372539722096742,-1.4508440689152338
-1.4277429462473064,-0.47977825628574383,-1.707836581604451,-1.5283626611948185,0.8628763371612015,1.42343025092373,-1.5016257926745284
-1.1311263377359257,0.355299070897625,-1.4761249040496685,-0.5734481984738274,2.724104165791142,1.9595753196706154,-0.07487996914317022
-1.0196904363150026,0.8494035040965865,-1.3507214730818335,-0.407369973596168,3.584629605509868,2.5790240400488353,0.40814348144094975
-1.3764807703256652,0.12866439286008483,-1.6529472528868274,-0.6762979880041217,2.6865590298963156,1.9120398006796147,-0.7691262452163299
-1.2729441051278496,-0.3143961939340253,-1.54820308674972,-1.0779395525773272,1.7379428666109764,1.76857171031663,-0.7382605103686114
-1.4011493771475474,-0.7492897653033592,-1.701799903586635,-1.274596709528397,0.6114516096743895,1.6034389545868146,-1.3732850551864113
-1.385542486416221,-0.9003795506617193,-1.6431908741238266,-1.1171219542306665,0.27749195233896123,1.3617374188223523,-1.5229788092413103
-1.2851826176813466,-1.1025131824249308,-1.4196335819273525,-0.8146022945340309,0.11482802040564354,1.8443970036036743,-1.5087299716460358
-1.098010019948644,-1.0269682897457508,-1.2378563799436302,-0.7599794699984448,-0.2731964215720402,1.9872106599492683,-1.2709929739271557
-1.0753376142119675,-1.1392647518364238,-1.2385873249560972,-0.32454926680620627,-0.2530942619656198,2.110057865783285,-1.3207019869015777
-1.328838259756687,-1.1698910596793346,-1.5374399828838652,-0.15933824082846448,0.055481802228998504,1.6464182873807962,-1.5849126771980424
-1.2318671564298678,-0.5185715795534309,-1.5545879774534386,-0.057263577228467595,0.670797827851035,1.6522854126063227,-0.9715852259912284
-1.0847600095298247,3.389991985930417e-05,-1.4800628940435705,0.062478390379490045,2.4494748981602257,2.4437819367651983,-0.2492865509023732
-0.8313428351305708,0.7289400265811372,-1.273422404195472,0.8667250738591452,3.8120425407738927,2.807636895465495,0.9425760903943848
-0.8169041326911556,1.086246951415097,-1.0985749083606275,-0.07804637358058056,5.1112751902338935,3.9020390329708947,1.1504593445720306
-1.1954609804257386,-0.12042957759558999,-1.5693950739799705,1.332755621443311,4.000902594084082,2.5901162824448525,-0.27323026521375016
-1.1758781138066383,-0.32664671707118964,-1.4787938224645358,-0.0568717317996157,1.662462159175425,2.0843651176195435,-0.4934800531566124
-1.4060423706508565,-0.890170781380749,-1.650830886114905,-0.3075650157589168,0.6639124424740331,1.9014093898844764,-1.2611159387758861
-1.2434630634866615,-1.0126760127523924,-1.476570266064085,-0.4395376997035028,0.4063198870134933,2.0811467933694665,-1.2552059095460273
-1.0898583898153469,-1.106596690137319,-1.3168916666626966,0.5382044357879264,0.14020633738907717,2.322902174970803,-1.1257519816207793
-0.8412719987426004,-1.1229307209868713,-1.0636287434653198,-0.11995884584477433,-0.13220694414349288,3.002977165681553,-0.9006851150590613
-0.9095972378767204,-1.0433023205953031,-1.1027923370799708,0.5623339775241682,0.004107857849020898,2.6144794526365547,-0.8292385288213927
-1.1590953458851432,-0.9146718276550777,-1.3802007434940897,0.48537168108032,0.2363854102146509,1.9955940425517842,-1.116077344730807
-1.1803688963822168,-0.7288722267414186,-1.5177804749922819,0.7502420611293965,0.8445786233777198,1.502152864433333,-0.8973455437476685
-1.1490588289436698,-0.377690563476041,-1.507407965329081,0.7261767563487056,1.273092297066603,1.808891887166532,-0.6541640327999121
-0.9717302926991137,0.4757625484130743,-1.2672060341323321,0.6131068671904867,3.0115650481629532,2.6296909015534236,0.5420299312885913
-0.9664507573107332,1.0352031050102457,-1.078432125499774,0.5349626107645284,2.8623447652262657,3.47835306552882,0.7588187089632833
-1.4804776044342798,0.53905691795509,-1.4186279879292274,0.9881329198476869,3.273431291098874,3.831610749333594,-0.03946027341628098
-1.6086551498208719,0.0878293157362037,-1.42260562244572,0.08425043584706421,2.2454247877616167,3.1406319766558863,-0.20073120801734046
-1.434138478618223,-0.6859953957613435,-1.6103956096053593,-0.0536020707621464,0.499570692494825,1.8140755844625052,-1.1269663711885585
-1.251651973126657,-1.0106342588961983,-1.3934518728034782,0.4080004093528071,0.5001088605472802,1.6811737040891555,-0.9418731612329004
-1.054851651543114,-1.2781040140576196,-1.2114032475772192,0.3234431635311581,0.1860086595789286,2.0370304850199568,-1.15878337786437
-0.8564946775580223,-1.106596690137319,-1.0108499025678717,0.13039826471382135,-0.13148938674021896,2.2556342277592547,-0.9262884951130695
-0.7484056021001202,-1.2046008752346336,-0.9590221811061593,0.353816537346809,0.3824716556693936,2.5949582657760497,-0.6587179936790829
-0.9250102169239894,-1.3066885680443363,-1.250270352109938,0.4722031051926747,0.4535837047967777,2.0440697926943527,-1.1696116848437323
-1.0427453064907064,-0.888129027524555,-1.3869656434944662,0.6815427784010656,0.9956719421832466,1.782985826649021,-0.792483004569947
-1.0338803562964396,-0.4430266868742508,-1.3817154044421887,0.699621198924545,1.5531982160548583,2.0616338904838654,-0.44235425235311376
-0.7398202482060863,0.39613414802150615,-1.1622495275195337,0.509351336586945,2.6184860474180907,2.742508284772819,0.5746767708357183
-0.565354952823605,1.1250402746827841,-0.912549137366835,1.83271612894872,3.112941136004885,3.415562606752706,1.2628510990699824
-0.957664094080531,0.6717709186077037,-1.2393049061756385,2.09696983422452,3.360778076475328,3.0294568914611433,0.4493922470931787
-0.934319841734085,0.012284423057023638,-1.2872484558858075,1.8077921901955158,1.510809567687933,1.3922970022420018,0.07475306543333901
-1.1243848049434706,-0.5736989336706704,-1.4672970365920512,0.43310207034969733,0.5276240212684044,1.2847109491742763,-0.9917643326424908
-0.9831591409665196,-0.9105883199426896,-1.3535039348616777,1.2278459668717305,0.1290208837498091,1.332374869776284,-0.8969407472250758
-0.86670238898416,-1.1555987826859764,-1.2338718331204528,1.2558190197816819,-0.17659525615630522,1.70865579083209,-1.0895834123270933
-0.6120180608525574,-1.112721951705901,-1.0167821419155774,0.8346044548525465,-0.3227500916569484,1.7980440220301723,-0.9375013587888956
-0.5914722762253003,-1.0882209054315723,-0.9807806842352864,1.6316715879336199,-0.0868847522749491,1.8371381705943304,-0.6806174855513651
-0.9718814494489282,-1.1147637055620951,-1.3176815687637058,1.0639796344968282,0.015113922137470556,1.4949520192483157,-1.2459360691786479
-0.8845295073362546,-0.6492438263498505,-1.3319430259539786,1.8492678511619718,0.5318766041142766,1.1454531890560837,-0.6530306025366508
-0.8683429202757779,-0.21843376269290468,-1.3624389360908005,1.5837465366299937,1.0392477259600008,1.582256830758124,-0.48627467505445676
-0.5616039354590605,0.4022594095900883,-1.2060300113586992,1.7068630856361533,1.6890223354113107,1.7432268890988434,0.40308352490853705
-0.4302144693243117,0.7406658189772596,-1.0478686283642453,1.5694602377157874,2.8533858500000964,1.7138332751468857,0.640193088017399
-0.6539007711382733,0.5549233871715744,-1.2061527850968472,1.059003411673591,2.3935106968622466,1.847830711201246,0.12260001440383463
-0.7020418368601047,0.36539554371650496,-1.2231414056134768,0.5930156887264573,1.0652591818286752,1.1583989708367983,-0.08951336343490815
-1.064156499916415,-0.6949668622054601,-1.4846669930096523,0.11706909643730075,0.07697686738295045,0.7338121211239497,-1.1852773102680836
-1.0526020080615923,-1.0578273575282677,-1.3862203711554133,0.036019188388653874,-0.007304470557458469,0.6931129524222048,-1.4394490468042405
-0.8624780383830126,-1.2660699168292118,-1.195161421503539,0.0008430315297516645,-0.16289307544820167,0.9525794723675942,-1.5572448348788093
-0.4533045802836905,-1.1834911821154435,-0.813806431394085,-0.6213989445596729,-0.5564574826717493,1.5119155288573118,-1.1277962040598741
-0.47487223113907084,-1.210025815230541,-0.8337539660285069,-0.7620264876486261,-0.6439045150383667,1.698023309043226,-1.2241175366108834
-0.7920717290367193,-1.1754323796450452,-1.1679415397724537,0.8830862264376004,-0.17730226124482476,0.950206113557692,-1.3957512621903243
-0.8812625410664885,-0.7201621047908946,-1.3485930132642745,0.7234445445060008,0.7305081008866938,0.6337996921119071,-1.0162342824332389
-0.8216268054482393,-0.23362645313684471,-1.3484488043932723,-0.0802090177507473,1.4114331434918892,1.1867488039508929,-0.8258584778577416
-0.43950760960253993,0.5185515839773347,-1.1099733020858205,0.945518123536153,2.4125154157342483,1.4834849269879065,0.38589991252446354
-0.19363458412509776,0.8240980068029179,-0.9576333520682576,0.04589883215216891,2.9963116771860077,1.7685447873981934,0.7675623138512929
-0.6506162718505143,0.04087510230530886,-1.3332480275635255,-0.4178877044514722,1.5797636684481198,1.0520658689732534,-0.7180611638912188
-0.6311359821240619,0.04991598838053636,-1.2498259536291805,-0.726567688185303,0.10276672464179129,0.7883890187830723,-0.6181371422891327
-0.9468454064891555,-0.7900166294728618,-1.4312571073866693,-1.190307117688204,-0.539953662396452,0.5988330340435037,-1.5346571889181189
-0.924928668003088,-0.9160806378158517,-1.3572854972606383,-0.7383358984419705,-0.5328414022522382,0.5000569882858346,-1.5156722320085065
-0.6535307720342989,-1.1560581773036198,-1.0098241162556714,-0.7196044022037371,-0.601436724310787,1.0717485933443804,-1.3973906881068263
-0.20445740741174734,-1.146071959192974,-0.763578483020373,-1.0937761033521285,-0.7687806078375151,1.1214793656848543,-1.0452379532770286
-0.29173968344627926,-1.1483219719425004,-0.9034351423051853,-1.159336340185938,-0.6192226508286988,0.6505146824737926,-1.2019751668250453
-0.6514398577023887,-1.24578713402178,-1.2328229778574535,-0.5768249211038757,-0.5568531944750253,0.6490049280475987,-1.5390289913621238
-0.6840114286980482,-0.7275042516577684,-1.3095411895540976,-0.9890099113146086,0.592299158395832,0.652411712726734,-1.1415997654802963
-0.7111934897605694,-0.5230409787446398,-1.3900568130801838,-1.4226050788099842,0.8640001586825057,0.4345079658667973,-1.175845551291666
-0.3429061558843205,0.41131662969616545,-1.1102976638225925,-1.1779693397589968,1.4258370531311348,0.6320517734072321,-0.015374880321996342
-0.12883633581996057,1.0712911044184759,-0.9166319506590013,-1.0433243984635567,1.3355620004104392,1.1984084986278123,0.4234650298210957
-0.6499860734396344,0.22265040636840944,-1.323673253948911,-1.1872751333862677,0.727062770119504,0.73982421591029,-0.7751172337507064
-0.7379101394816601,-0.07642978199460818,-1.220025072438571,-1.5199561849452405,0.6877342930312478,0.36286815089983443,-0.7925842037005952
-1.026940892623111,-0.7955477406692916,-1.4307661241481255,-1.1908103071733411,0.6812340671427676,0.14859899802888404,-1.3851455932983872
-0.9355217563297129,-1.5091325463936895,-1.366481965217818,-1.510879503126098,-0.26825266210977877,-0.034762644476462906,-1.9205497139060443
-0.8711263014445988,-1.5526035277459171,-1.2412625552146457,-1.463134315298011,-0.638390930579388,0.049158163285195344,-2.0096454285287666
-0.41221464200759367,-1.4908180143036287,-0.9002839124547074,-1.2554947801798297,-1.037384503743882,0.36442346718799895,-1.628893819377774
-0.42966616932970775,-1.4774792363611127,-0.9697337847961398,-0.9188781444775243,-0.8444565330960162,0.1655728626065098,-1.6010235787972433
-0.8253881329263548,-1.5001814974881347,-1.3190693085896452,-1.2622974737725203,-0.015440305232813022,0.03902686197800309,-1.9859445921309464
-0.9244411802037857,-1.1535509035682139,-1.4266362513134705,-1.2027455335144381,-0.001695915265693771,-0.037906412952406814,-1.7901647539788312
-0.8197592769103699,-0.6441864020480575,-1.4206803425519616,-1.5179477094683937,-0.25969473484426353,-0.06487282225758828,-1.477823757146059
-0.6227134930749139,-0.2784000734493239,-1.2620577900053767,-1.6399915013168755,0.9497588206884782,0.10907201177600898,-0.8869827527692872
-0.4593417633964747,0.6905836386386756,-1.1096672474885743,-2.4929683392763757,1.5762866807366676,0.2946434045869107,-0.4298662796311199
-0.9443323599931223,-0.06471011486005428,-1.4328790836416,-2.3272198641038693,1.2317852609619666,0.4116545501012898,-1.463008204419154
-0.9011595457787468,-0.2610002470868383,-1.2926286323395253,-2.305873923774772,1.0711315449892918,0.24657149822089708,-1.0184201836552402
-1.0536520669166556,-0.772686222741486,-1.4615939786126892,-2.502252720585129,0.7271419124801592,0.04164666904128961,-1.7107639160722128
-0.9655686309834972,-1.3154558591028338,-1.4049558363035115,-2.0423289662418678,-0.2679571972966661,-0.13796854581387125,-1.9314185005376676
-0.7378646468336427,-1.6506995917667606,-1.1725572011424457,-1.6421884051966678,-0.16362118516622967,0.14356441228117678,-1.9081629403146962
-0.08307911980376334,-1.659963029012313,-0.7664818054353028,-1.4800778829401156,-0.37516343904019794,0.49633127057290777,-1.431555514613677
0.1189705640674282,-1.5829991174030777,-0.630377453433275,-1.2901527589306323,-0.10228057950107373,0.5193172299368737,-1.1511124837612328
-0.4419979971484083,-1.7083750546965304,-1.1104189433853557,-0.70744648775007,-0.21734301957897814,0.1868398971779642,-1.7321169326389936
-0.608718125519056,-1.5802795012666275,-1.2874899397636268,-1.4671127240783766,0.015087541350585513,-0.03600109872456167,-1.7404152613521509
-0.5529654000187529,-1.1938673752126214,-1.287015573989641,-1.1741086987304725,0.6660018007953301,-0.07561092472647388,-1.4638380372904696
-0.021201080106872962,-0.46685599612989176,-0.8766807730098249,-1.5519697423592562,1.8783941759870686,0.6725831916171775,-0.26472953823929646
0.059138819792869446,0.9496495349280022,-0.8156793732566132,-0.6066073149284755,2.347180758934694,0.6365230488614899,0.6024660521117301
-0.46071440648293194,0.16298423342885063,-1.1943018238011769,-1.1377227458753891,1.055260863599235,0.05941579520966798,-0.7630138177251748
-0.3423027521188796,-0.07080475012079333,-1.0465958562573878,-1.0486175236008344,1.4559058740227342,0.05816077301176155,-0.4203940410024429
-0.6966193578632289,-0.5642619473473414,-1.312005196477429,-1.1971333648312599,0.49771876125549336,-0.27844197924917785,-1.1780516923397975
-0.6255499975407789,-1.0803193180081017,-1.1560375980897801,-0.9256358722013308,0.11336652481221063,-0.20434596572327593,-1.3409013333789703
-0.2445035777495366,-1.4283934319043516,-0.9128205326808595,-1.058925413734677,-0.2358676081296717,0.16971899204579796,-1.4072272436058342
-0.02807734336650264,-1.47553344493616,-0.75140982093801,-0.7562665739676852,-0.31738951576190316,0.020814543152277876,-1.2316062722788543
0.1545442420876126,-1.4723176826126547,-0.6396189142230649,-0.5916336805898897,-0.000361047449309199,0.29713066805173804,-0.9732044120816002
-0.39441443479939653,-1.6128516005344913,-1.11608320866174,-0.995587775562877,0.10455534199259876,-0.24905043629094656,-1.7108246355505992
-0.3634442516133214,-1.4186256814563185,-1.1756960307336568,-0.5591768881825817,0.13227099669404918,-0.2671239985370349,-1.3943344743612487
-0.3664413492041331,-0.9853859307105026,-1.1832446187411534,-1.6640610885612706,0.7986866065124588,-0.06829617488653066,-1.1940411549822223
-0.16069767396379916,-0.29263722308856444,-1.0487675354470538,-1.7969330898835456,1.2607566411191462,-0.2515459837306781,-0.6007106519915034
0.22978185900347636,0.4629158331499015,-0.6589423443671502,-1.4875400759431152,1.3173909144040064,0.24285199348914788,0.25579831016306703
-0.29864984775731274,0.5557012953907841,-1.0731136710572722,-1.3684640314410192,1.314937501223695,0.024366297392227915,-0.4193213302175691
-0.35222405208496543,-0.31593975984930817,-1.1183314538666773,-1.8467252953618094,0.5590224338190102,-0.3424356853800508,-0.7593908888479667
-0.5330308245536509,-0.8761173895885662,-1.2590503221697111,-1.5928929655079869,-0.10454405101581198,-0.44145817939110427,-1.2998347261619074
-0.35576572171971016,-1.4856646275705947,-1.0921840130268587,-1.1493560585254023,-0.39841546460069516,-0.36317668754512167,-1.4297946497403975
-0.22867766991636074,-1.6303351388050809,-0.9726621590862107,-0.9690878901668589,-0.5021499947901522,-0.2569989102110207,-1.587564094421026
0.18977733686457582,-1.5440097857651962,-0.6749192126487905,-1.1107046823712714,-0.5131718875507328,-0.2048367912363186,-1.1690652095382332
0.12798917572836485,-1.5452613808790432,-0.684935982892142,-0.8384727472162229,-0.3213571861094169,-0.02329762320977978,-1.0433354096208416
-0.2464523057129325,-1.7025193046369655,-1.0141297013227093,-1.1883007834432047,-0.24848817657548733,-0.2659973779501353,-1.74919934589242
-0.34201086523128255,-1.485746297724843,-1.1218947270169197,-0.6857750801795225,0.1503945972840896,-0.29161971232719547,-1.3729004984899478
-0.351742855202418,-1.1477502808627662,-1.154658571959542,-1.8037400659399405,0.5313384360618226,-0.3370738826236484,-1.3282716818740676
0.25026333648167953,0.059103880733409615,-0.7798374013433131,-1.503455852296428,1.5229077965534243,0.10858739924414403,0.138832354959814
0.28939650840074915,0.5669983194771056,-0.8039856075899611,-1.6392249403139845,1.7349143522765704,0.10072797805428449,0.35685576202841435
-0.2959965953665585,0.020559651436178373,-1.1555932833945584,-1.5194808314741748,1.7814289557123193,0.02478049613741165,-0.6541437929737818
-0.37083374883156706,-0.29297819598254965,-1.0922997487800172,-1.4259732365126292,1.0114001673241242,-0.02522778936233559,-0.5091456785809623
-0.6980132036691197,-1.0763113551883923,-1.242333124895618,-1.668035214877933,0.23221196972943375,-0.09659216216375126,-1.383951443556737
-0.5443551737038442,-1.4488109704662921,-1.084857596331229,-1.2248965770197535,-0.013994638111511392,0.01395955391948893,-1.389982911743373
-0.1579264086346549,-1.7126361949944073,-0.8378765774500775,-1.1971419297586703,-0.3341149346470349,0.18909106735803705,-1.3835466470341444
0.342682437293016,-1.723279857846747,-0.4521922630385021,-1.5857605222101423,-0.29708686217515623,0.6805834403803996,-0.9032960526297855
-0.018284075206232576,-1.7970422994094695,-0.6972799103506978,-1.0902666243472743,-0.1177027875140834,0.563098037302785,-1.1135068868123412
-0.3268463191466161,-1.9091488783915165,-0.9555820587289751,-0.7597653468132809,-0.1711291571137195,0.09798184037371689,-1.6844116624514056
-0.44997662707093655,-1.7529567501465275,-1.0804968664175183,-0.525938546149422,0.30012139132897087,-0.05325040546773485,-1.427851626431951
-0.42066922638203935,-1.287816637151535,-1.0987354414468138,-1.2029446680766411,0.40815071362331684,0.06599120028945822,-1.2937222986707535
-0.06478985206707456,-0.40573405269086615,-0.8594878554289209,-1.1589295061341274,1.048438792110757,0.17777722863334613,-0.16873204290636187
0.10154367616927149,0.5100783054741274,-0.7302565845179689,-0.9090927149154835,1.2092085835457271,0.20140312505862093,0.3263745838771605
-0.4551271404166063,0.08832546192325873,-1.1318734725913704,-1.0299866652596297,1.0394271153108179,0.14680344646851282,-0.598868827813705
-0.414734794909591,-0.2598527814196574,-1.0222635731890537,-1.9756188879037189,0.8314198868794499,-0.027068902784677138,-0.583021043954188
-0.5494273418362194,-0.8958039802699884,-1.1945479577762221,-1.0479173407853444,0.16958398166428673,-0.2416776986266777,-1.0842198584027363
-0.28855630482043737,-1.4126800942270823,-0.9625393722118288,-1.542132923232778,-0.1449224834220946,-0.25077764505836236,-1.2119938807592228
0.07573076323945478,-1.5862414225267139,-0.6902219006183238,-0.5480874484228874,-0.21321178835277702,0.06722137056265375,-1.0186023420904073
0.5576927494122856,-1.5978814612608763,-0.37898229135947564,-0.2719413414430221,-0.21789173994618774,0.26045751115317906,-0.527037684879574
0.5260058677099465,-1.5320267323831933,-0.3833874694998152,-1.0156703890995,-0.3474636128108785,0.1177411915127027,-0.6677449561329077
-0.11188359664761585,-1.69774772587504,-0.8673817515570859,-0.28786354149189114,-0.007283365927950615,-0.2659352481383578,-1.2699607427945425
-0.21003034416768604,-1.3370576149013669,-1.0071126347887254,-0.6546629813750517,0.5667414520615803,-0.3944631897625681,-0.9331700359971503
-0.2487471505963251,-0.937780397799482,-1.045312387530487,-1.6058688305289843,0.675514712546085,-0.034982169811410224,-0.9556969624794519
0.20723171839892182,-0.14015291984642472,-0.7624386506299816,-0.9080991833363181,1.2432503509422164,0.08208696352729468,0.20463202970731004
0.469661912533109,0.6362341927406457,-0.5187335903332863,-1.1489856254150654,1.2880343747583056,0.648733627869503,0.8187083544809207
0.073474304598115,0.3322211270610634,-0.812057673659554,-0.6917576819730317,1.1649943847263562,0.23362985842763412,0.19018079385073927
-0.07282906118798628,-0.016408343884071655,-0.8524069582810752,-0.6142557951025688,0.8077193879419055,-0.08513542487197161,0.13073642450795406
-0.3932962825953806,-0.8398292983024285,-1.1037147460055123,-1.5875441683425657,0.059238426281432166,-0.2998746933187055,-0.9155613872643539
-0.2561593067647348,-1.1690049385057466,-0.930467302543787,-1.2251963494789853,-0.19572660280535506,-0.3557376780816234,-1.038032575174873
0.24301317141971754,-1.4386654955548637,-0.5902666224460364,-0.7877919305195247,-0.3574777595124494,-0.006663401603204594,-0.7983727939736754
0.6459592044236379,-1.4261597531856751,-0.24568084480797545,-1.05097287863765,-0.2428796212837223,0.42107342956676586,-0.4555303791635168
0.8385962205982509,-1.3323840403245386,-0.1034343986201063,-0.11223542255587365,-0.15973265717937082,0.6678157640601138,-0.116027535664751
0.02753628297443413,-1.585116416151951,-0.7672441700236157,-0.2123786950256804,-0.12019313379603384,-0.013344427363016755,-1.052929087206296
-0.03820752506855447,-1.3129669611521333,-0.9009987985728536,0.025011115439323203,0.15628806507421347,0.30189602461507614,-0.6610253338578638
-0.052198698679908326,-0.8625968955528481,-0.9149475960728253,-0.5316663413525856,0.42080821517077155,0.5251843551624004,-0.5032356493511048
0.42445759820062273,-0.11239935967917879,-0.5913588227594463,-0.36222210000413246,0.8788472655414207,0.883478695708607,0.5884398526038811
0.4117188412666251,0.3391896329722537,-0.39895180573273326,-1.0000158430320891,0.8670445014890423,0.5660512743559446,0.5797164875420019
0.1632812769745235,0.3155277475328209,-0.5802553122267542,-0.8700537757962049,0.7210057414506927,1.0459233015821803,0.1508750515069569
0.1296358814382799,0.19680792781056144,-0.46625625168565066,-0.6787454160105574,0.609335870566208,0.720706872826339,0.446659870565676
-0.24522767391791103,-0.5429766633965184,-0.7326638686337076,-1.388039173028802,-0.06122679895053379,0.18125856908661428,-0.6467967360887185
-0.12282845206947059,-1.0133314157402304,-0.5657046552961443,-1.2056683149919396,-0.3385996684174963,-0.012118399077273202,-0.7437859829020066
0.16677034755528652,-1.3139367942338251,-0.3409591724909885,-0.6140009885122231,-0.3101453516832638,0.33121301179917456,-0.6417367795563057
0.5321353758510363,-1.2597466051365789,-0.02622404465167616,-1.2003901784776225,-0.5244048266063941,0.2558454081255588,-0.48993808358392327
